,source_term,mapped_term,confidence_score
236,timeinterval,planneddeparture,1.0
237,timeinterval,validitystartdate,1.0
238,timeintervalprice,value,1.0000001192092896
239,timeintervalprice,validitystartdate,1.0
240,timeintervalprice,duration,0.8848005533218384
241,timestructurefactor,codevalue,1.0
242,timestructurefactor,model,1.0
243,timestructurefactor,value,1.0
244,timetableframe,approvaltimestamp,1.0
245,timetableframe,format,0.9999999403953552
246,timetableframe,departure,0.6030687093734741
247,timetableframeidtype,travelshopperid,1.0000001192092896
248,timetableframeidtype,bookingelementid,0.8473013242085775
249,timetableframeidtype,transactionid,0.8077908754348755
250,timetableframerefstructure,kpievaluation,1.0
251,timetableframerefstructure,kpiinputparameter,1.0
252,timetableframerefstructure,messageref,0.6524508476257325
253,timeunit,onlinebooking,1.0
254,timeunit,validitystartdate,1.0
255,timeunit,value,1.0
256,timinglink,accesssystemid,1.0
257,timinglink,journey,1.0
258,timinglink,journeydestination,1.0
259,timinglinkinjourneypattern,inputmessagemapper,1.0
260,timinglinkinjourneypattern,inputmessagemapping,1.0
261,timinglinkinjourneypattern,legalinformation,1.0
262,timingpattern,prmtypetype,1.0
263,timingpattern,type,1.0
264,timingpattern,endpoint,0.9999999403953552
265,timingpoint,atstopplace,1.0
266,timingpoint,intermediatestopplace,1.0
267,timingpoint,journey,1.0
268,timingpointinjourneypattern,atstopplace,1.0
269,timingpointinjourneypattern,intermediatestopplace,1.0
270,timingpointinjourneypattern,stopplace,1.0
271,trainnumber,ancillaryservice,1.0
272,trainnumber,servicequality,1.0
273,trainnumber,transportserviceproviderid,1.0
274,transfer,reftriplestoreconnection,1.0
275,transfer,minimumconnectiontime,0.7865175008773804
276,transfer,arrival,0.7650535702705383
277,travelspecification,ancillaryservice,1.0
278,travelspecification,itinerary,1.0
279,travelspecification,itineraryoffer,1.0
280,usageparameterprice,consumptionmediumtype,1.0
281,usageparameterprice,datetime,1.0
282,usageparameterprice,minimumconnectiontime,1.0
283,validableelement,productdescription,1.0
284,validableelementprice,amount,1.0
285,validableelementprice,farebasis,0.8009566068649292
286,vehicleservice,availabilitysolution,1.0
287,vehicleservice,journey,1.0
288,vehicleservice,journeydestination,1.0
289,vehicleservices,ancillaryservice,0.9999999403953552
290,vehicleservices,coachstation,0.9999999403953552
291,vehicleservices,passenger,0.9999999403953552
292,vehicletypeatpoint,metaroute,1.0
293,vehicletypeatpoint,mileage,1.0
294,vehicletypeatpoint,stopplace,0.8809586763381958
295,wireelement,bookingelement,0.8030463854471842
296,zone,travelepisode,0.696549117565155
297,zone,reftravelepisode,0.5658954381942749
298,zone,quay,0.5253892540931702
299,zoneref,reftoken,0.6685470172337123
300,zoneref,refretailer,0.6679001535688128
301,zoneref,refitineraryofferref,0.6602682700523963
