,source_term,mapped_term,confidence_score
139,onboardservicecategoryid,inscheme,0.5948817583979392
140,origin,destinationdisplay,0.6467074155807495
141,origin,destinationstop,0.6376534870692662
142,origin,trip,0.6136664946873983
143,passengeridref,runtime,0.6496097260871819
144,passengeridref,layover,0.6228975507948133
145,passengeridref,timinglinkinjourneypattern,0.6002791433623342
146,passengerref,timinglinkinjourneypattern,0.6395578980445862
147,passengerref,runtime,0.6327937655978733
148,passengerref,timelink,0.6326399029425855
149,pathlinktypeid,passingtimetimingpoint,0.6208006230796256
150,pathlinktypeid,inlinksequence,0.6168478437997762
151,pathlinktypeid,vehiclemodeid,0.6158252618251703
152,pedestrianpaceid,vehiclepassingtime,0.6417262554168701
153,pedestrianpaceid,accessmode,0.62232848576137
154,pedestrianpaceid,directiontypeold,0.6209026442633735
155,placeid,timinglinkinjourneypattern,0.604079352484809
156,placeid,timinglinkpointsequence,0.587081253528595
157,placeid,waitpoint,0.5812951691296636
158,placereference,place,0.6839619318644206
159,placereference,address,0.6376408085678563
160,placereference,stopplace,0.6352441310882568
161,placetypeid,directiontypeold,0.6110960245132446
162,placetypeid,holidaytype,0.5991418144919656
163,placetypeid,daytypeassignment,0.5947245307590651
164,prmsuitable,order,0.6318813323974609
165,prmsuitable,lastdeparturetime,0.59473717212677
166,prmsuitable,timinglinkpointsequence,0.5908284010710539
167,region,journeypattern,0.6269520542077851
168,region,pointinlinksequence,0.6208757325031623
169,region,journeypart,0.6088782548904419
170,routetypeid,onroute,0.6475244363149008
171,routetypeid,inscheme,0.6376843885941939
172,routetypeid,routeonline,0.6254621505737304
173,safetyequipmentid,destinationdisplay,0.6049082438151042
174,safetyequipmentid,directiontype,0.5997116565704346
175,safetyequipmentid,routeonline,0.5953540802001953
176,scheduledstoppoint,scheduledstoppoint,0.6887536209620787
177,scheduledstoppoint,scheduledstoppoint,0.6887536209620787
178,scheduledstoppoint,scheduledstoppoint,0.6487019895308825
179,scheduledstoppointid,scheduledstoppoint,0.6809960330825254
180,scheduledstoppointid,stopuse,0.6432810227076212
181,scheduledstoppointid,passingtimetimingpoint,0.6330279032389323
182,segment,defaultinterchange,0.8670694020168841
183,segment,defaultinterchange,0.8670694020168841
184,segment,at,0.8410183614935757
185,segmentidref,runtime,0.6302852206759982
186,segmentidref,maximumheadwayinterval,0.6014047861099243
187,segmentidref,departuredayoffset,0.5956103380988625
188,segmentref,runtime,0.6277882071102366
189,segmentref,departuredayoffset,0.6129984325832791
190,segmentref,maximumheadwayinterval,0.60374483568915
191,serviceavailabilityid,passengerjourney,0.6146968364715576
192,serviceavailabilityid,originstop,0.6135848195929277
193,serviceavailabilityid,destinationstop,0.601870610163762
194,servicebrandid,on,0.6347772069724209
195,servicebrandid,onroute,0.6158600324465905
196,servicebrandid,online,0.61302357799602
197,servicemodeid,passengerjourney,0.6301881933725009
198,servicemodeid,destinationstop,0.6244921608576699
199,servicemodeid,journeypatternpoint,0.6216316986083984
200,servicetypeid,blockpart,0.6040755185213956
201,servicetypeid,startingat,0.5995618746830866
202,servicetypeid,holidaytype,0.5937584147733801
203,srsname,headway,0.7668053507804871
204,srsname,layover,0.6137325286865234
205,srsname,linename,0.6026321411132812
206,start,starttime,0.6318009866250528
