,source_term,mapped_term,confidence_score
327,timetableframe,enddatetime,0.7208738327026367
328,timetableframe,startdatetime,0.7208738327026367
329,timetableframeidtype,faretype,0.7191323439280192
330,timetableframeidtype,preferredcarriertype,0.7178111871083578
331,timetableframeidtype,classtype,0.7154062271118165
332,timetableframerefstructure,messageref,0.7081035267223011
333,timetableframerefstructure,coachstation,0.5851893424987793
334,timetables,datetime,0.6710421442985535
335,timetables,enddatetime,0.6710421442985535
336,timetables,startdatetime,0.6710421442985535
337,timeunit,timeunit,0.7917536926269532
338,timeunit,enddatetime,0.7597610950469971
339,timeunit,minimumelapsedtraveltime,0.7464544773101807
340,timinglink,forroutelink,0.6817795435587565
341,timinglink,nextroutelink,0.6812132358551025
342,timinglink,refroutelink,0.6793538502284459
343,timinglinkinjourneypattern,metajourneyorigin,0.7331066131591797
344,timinglinkinjourneypattern,metaroute,0.7166595935821534
345,timinglinkinjourneypattern,metajourney,0.7127408027648926
346,timingpattern,type,0.6886466145515442
347,timingpattern,refitineraryofferitem,0.6818975210189819
348,timingpattern,metajourney,0.6079127788543701
349,timingpoint,endpoint,0.7515229497637067
350,timingpoint,refitineraryofferitem,0.6186122894287109
351,timingpoint,optionvalue,0.5718355178833008
352,timingpointinjourneypattern,metaroute,0.7684024572372437
353,timingpointinjourneypattern,formetaroute,0.7633134126663208
354,timingpointinjourneypattern,nextroutelink,0.7375897169113159
355,trainnumber,ontransportline,0.5571439663569132
356,trainnumber,fortransportationservice,0.513597309589386
357,trainnumber,fortransportmode,0.513597309589386
358,transactions,validationtransaction,0.6676843007405598
359,transactions,transactionid,0.6577646891276042
360,transactions,acceptedpaymentmode,0.5404258966445923
361,transfers,validationtransaction,0.6370882987976074
362,transfers,transactionid,0.6327924728393555
363,transfers,diningcaravailability,0.5030982494354248
364,travelspecification,metatravelexpertepisode,0.8103934526443481
365,travelspecification,travelepisodeendpoint,0.7243890762329102
366,travelspecification,reftravelexpert,0.7106062571207682
367,usageparameterprice,value,0.7151185989379882
368,usageparameterprice,username,0.5625611146291097
369,usageparameterprice,tappingmoduleversion,0.5567315816879272
370,usageparameters,consumptionmediumtype,0.5395677566528321
371,usageparameters,timestamp,0.5248477935791016
372,usageparameters,frequency,0.5237221717834473
373,vehicleservice,fortransportationservice,0.7101991971333822
374,vehicleservice,ancillaryservice,0.6878485679626465
375,vehicleservice,servicequality,0.6863601548331124
376,vehicleservices,transportationservice,0.7335095935397677
377,vehicleservices,servicequality,0.7304707633124458
378,vehicleservices,ancillaryservice,0.7276677555508084
379,vehicletypeatpoint,messagetype,0.7538885275522867
380,vehicletypeatpoint,type,0.7184222539265951
381,vehicletypeatpoint,endpoint,0.7141066551208496
382,wireelement,bookingelement,0.7044111092885336
383,wireelement,seattype,0.5964866876602173
