,source_term,mapped_term,confidence_score
198,networkelements,line,0.4467117057358923
199,networkelements,pointinlinksequence,0.4445019934788223
200,networkelements,vehiclemode,0.43702762067810563
201,networkrestrictions,operatingperiod,0.4865847753099173
202,networkrestrictions,scheduledstoppoint,0.4847304919534478
203,networkrestrictions,servicejourney,0.4758702301782024
204,organisation,date,0.7790067688492704
205,organisation,order,0.6098688910989201
206,organisation,flexible,0.6027959567397388
207,organisationref,flexible,0.7845835409873774
208,organisationref,timinglinkinjourneypattern,0.7263704497238685
209,organisationref,order,0.7093861466747219
210,overtakingpossibility,passingtimetimingpoint,0.7541763053452673
211,overtakingpossibility,timinglink,0.7507114252768272
212,overtakingpossibility,directiontype,0.7488657206046481
213,parkingchargeband,inlinksequence,0.7419637471687894
214,parkingchargeband,vehiclemodeid,0.7409931182861328
215,parkingchargeband,inscheme,0.7022772821886786
216,parkingprice,trip,0.7547651558868156
217,parkingprice,accessmode,0.7172532399495443
218,parkingprice,daytypeassignment,0.7093270400474811
219,parkingtariff,infrastructurepoint,0.7752525392642691
220,parkingtariff,conceptscheme,0.7654261906941732
221,parkingtariff,organisationdaytype,0.7437125523885091
222,passengerinformationequipment,vehiclejourney,0.8022204312411222
223,passengerinformationequipment,vehiclejourneypart,0.791528540142512
224,passengerinformationequipment,onroute,0.791494952745674
225,place,lastdeparturetime,0.750803104116897
226,place,starttime,0.7341340120173683
227,place,waittime,0.7309323145338327
228,places,operatingday,0.4594143449767562
229,places,linksequence,0.45834200520160767
230,places,timinglink,0.4312943376813616
231,point,minimumheadwayinterval,0.8137948532735021
232,point,scheduledheadwayinterval,0.8137428977272727
233,point,maximumheadwayinterval,0.8063338728975659
234,pointinlinksequence,runtime,0.8669596900624678
235,pointinlinksequence,timinglinkpointsequence,0.8589070848196991
236,pointinlinksequence,timinglinkinjourneypattern,0.811758624620674
237,pointref,runtime,0.8763213354693956
238,pointref,timinglinkpointsequence,0.7788584054994189
239,pointref,maximumheadwayinterval,0.7765766490589489
240,pricegroup,holidaytype,0.7000400440112965
241,pricegroup,operatingperiod,0.6885208390716814
242,pricegroup,trip,0.6867207026077529
243,pricegroups,trip,0.4120324215646517
244,pricegroups,journeypattern,0.37994246572818396
245,pricegroups,vehiclejourney,0.374960199991862
246,priceunit,operatingperiod,0.6755281500860092
247,priceunit,daytypeassignment,0.6075073150267084
248,priceunit,holidaytype,0.605871836344401
249,pricing,stopassignment,0.7208972965274845
250,pricing,passengerstopassignment,0.7135356687149912
251,pricing,vehiclemode,0.7114032219196188
252,railwayelement,timinglink,0.7188991970486112
253,railwayelement,passengerconnection,0.6752262115478516
254,railwayelement,passingtimetimingpoint,0.6615419387817383
255,railwayjunction,canalight,0.6869564762821904
256,railwayjunction,routeonline,0.6452040728400735
257,railwayjunction,canboard,0.639405047307249
258,ref,madeupof,0.8544838960505714
259,ref,inlinksequence,0.8166959463072216
260,ref,viewedas,0.7918326007433174
261,resourceframe,inlinksequence,0.7838127199283316
262,resourceframe,in,0.7593317583572766
263,resourceframe,timinglinkinjourneypattern,0.7590020444212842
264,restrictedmanoeuvre,startingat,0.7548151567947766
265,restrictedmanoeuvre,at,0.7337290018546481
266,restrictedmanoeuvre,directiontypeold,0.7315592489951899
267,roadelement,timinglink,0.7007180978586008
268,roadelement,directiontypeold,0.6939923295350833
269,roadelement,directiontype,0.6662530808221726
270,roadjunction,directiontypeold,0.6705094973246256
271,roadjunction,canalight,0.6602957940870716
272,roadjunction,originstop,0.6271041311868807
273,route,vehiclejourneyroute,0.7684675037351429
274,route,routeonline,0.762986691792806
275,route,passengerjourney,0.7399129452912704
276,routelink,timinglink,0.738088308287061
277,routelink,passengerconnection,0.720827086897921
278,routelink,vehiclejourneyroute,0.7117068746815557
279,routepoint,scheduledstoppoint,0.755364735921224
280,routepoint,destinationstop,0.7486413858704648
281,routepoint,vehiclejourneyroute,0.7396920856676603
282,routes,route,0.4532188415527344
283,routes,vehiclejourney,0.4438152514005962
284,routes,timinglink,0.4428529849722366
285,salesnoticeassignment,layover,0.7004257202148437
286,salesnoticeassignment,available,0.6843409089960604
287,salesnoticeassignment,requeststop,0.6684273939866286
288,salespackage,on,0.8126015781371061
289,salespackage,date,0.7529785534567084
290,salespackage,vehiclejourneys,0.6901270548502604
291,salespackageelement,order,0.7075989778376808
292,salespackageelement,inscheme,0.7046121597290039
293,salespackageelement,flexible,0.7004713170668658
294,salespackageprice,flexible,0.6631094859196589
295,salespackageprice,date,0.6485492970683787
296,salespackageprice,layover,0.6390405564081101
297,salespackages,vehiclejourney,0.667222679985894
298,salespackages,linksequence,0.6655741526075631
299,salespackages,day-type),0.6423049990428377
300,salespackagesubstitution,flexible,0.7044706738684788
301,salespackagesubstitution,layover,0.682451427492321
302,salespackagesubstitution,date,0.6547359643980514
303,salestransaction,on,0.8355012373490767
304,salestransaction,vehiclejourneys,0.689996337890625
305,salestransaction,onroute,0.6763003776813376
306,scheduledstoppoint,scheduledstoppoint,0.7920611042621707
307,scheduledstoppoint,originstop,0.7532265704611073
308,scheduledstoppoint,canalight,0.7317657470703125
309,seriesconstraint,inlinksequence,0.703436074136686
310,seriesconstraint,startingat,0.6988751750347043
311,seriesconstraint,in,0.6602853197570241
312,service,servicejourney,0.85425977470461
313,service,operator,0.8252032571587681
314,service,journey,0.8147695241880811
315,servicecalendarframe,inscheme,0.7514698879777892
316,servicecalendarframe,timinglinkinjourneypattern,0.7434372074347882
317,servicecalendarframe,scheduledstoppoint,0.7429257687007156
318,serviceframe,timinglinkinjourneypattern,0.7944881975158187
319,serviceframe,inscheme,0.7865146605436467
320,serviceframe,inlinksequence,0.7829488328665741
321,servicelink,passengerjourney,0.7854248046875
322,servicelink,vehiclejourneyroute,0.7401651932021319
323,servicelink,onroute,0.7379366329738072
324,servicepattern,trip,0.7850720744487668
325,servicepattern,accessmode,0.7635603345130101
326,servicepattern,journeypatternruntime,0.759958377554397
327,site,originstop,0.6826900316321332
328,site,directiontypeold,0.6704576529708564
329,site,canalight,0.6655480124733665
330,siteframe,directiontypeold,0.7075593451491925
331,siteframe,vehiclepassingtime,0.6936332135161093
332,siteframe,passingtimetimingpoint,0.686480070415296
333,sites,journeypart,0.39405634262982536
334,sites,deadrun,0.3915783221905048
335,sites,route,0.3830647292646389
336,stoppointinjourneypattern,timinglinkinjourneypattern,0.7996287626378676
337,stoppointinjourneypattern,journeypatternpoint,0.7973699569702148
338,stoppointinjourneypattern,stopuse,0.7754168192545573
339,tariff,order,0.6627888443446396
340,tariff,waitpoint,0.5991643667221069
341,tariff,bordercrossing,0.5892585754394531
342,time,journeypatternruntime,0.8011666920559466
343,time,daytypeassignment,0.7803079904603564
344,time,journeypatternpoint,0.7550779342651367
345,timedemandtype,daytypeassignment,0.8148026899857954
346,timedemandtype,journeypatternpoint,0.7945318931390432
347,timedemandtype,journeypatternruntime,0.7699978410705062
348,timeinterval,minimumheadwayinterval,0.7854665330618866
349,timeinterval,maximumheadwayinterval,0.7760552650640818
350,timeinterval,time,0.7708999381577673
351,timeintervalprice,timelink,0.7745855945651814
352,timeintervalprice,departuredayoffset,0.7666503023510137
353,timeintervalprice,time,0.7651237929162901
354,timestructurefactor,runtime,0.733120500548812
355,timestructurefactor,timelink,0.7242824009486607
356,timestructurefactor,timinglinkpointsequence,0.7078477891825014
357,timetableframe,timinglinkpointsequence,0.8128914320764463
358,timetableframe,inlinksequence,0.7891850747352789
359,timetableframe,headway,0.7485091784768854
360,timetableframeidtype,pointinlinksequence,0.868173898744189
361,timetableframeidtype,monitoredvehiclejourney,0.8411386032735021
362,timetableframeidtype,timingpointinjourneypattern,0.8201860159881844
363,timetableframerefstructure,dynamicstopassignment,0.8436351177120996
364,timetableframerefstructure,linksequence,0.8407938933569538
365,timetableframerefstructure,pointinlinksequence,0.8321376832063533
366,timeunit,time,0.7283297452059659
367,timeunit,departuredayoffset,0.7160653308429549
368,timeunit,waittime,0.7108886425311749
369,timinglink,timinglink,0.8284587387211066
370,timinglink,timinglinkinjourneypattern,0.7721848921342329
371,timinglink,inlinksequence,0.7344408271726498
372,timinglinkinjourneypattern,timinglinkinjourneypattern,0.8534404029530928
373,timinglinkinjourneypattern,inlinksequence,0.8262168316801718
374,timinglinkinjourneypattern,journeypatternpoint,0.7972242497215586
375,timingpattern,journeypatternpoint,0.7894384210759943
376,timingpattern,timinglinkinjourneypattern,0.7838929231501808
377,timingpattern,inlinksequence,0.7724961840416774
378,timingpatterns,journeypattern,0.5120642417718556
379,timingpatterns,pointinlinksequence,0.5003947108245093
380,timingpatterns,timinglink,0.49707524323266394
381,timingpoint,passingtimetimingpoint,0.8488843303081418
382,timingpoint,defaultinterchange,0.7896467476836906
383,timingpoint,inlinksequence,0.7777141854782735
384,timingpointinjourneypattern,timinglinkinjourneypattern,0.8441490614709776
385,timingpointinjourneypattern,inlinksequence,0.8339911847075155
386,timingpointinjourneypattern,vehiclemodeid,0.8213406397291452
387,trainnumber,destinationstop,0.7046078518704251
388,trainnumber,scheduledstoppoint,0.6943342274632948
389,trainnumber,day,0.6903274059295654
390,transactions,journeypattern,0.46026461262348267
391,transactions,vehicle,0.45790470123291016
392,transactions,stoppointinjourneypattern,0.4482902914790784
393,transfer,passengerconnection,0.7380047480265299
394,transfer,flexible,0.7266620026917017
395,transfer,timinglink,0.7091173540081894
396,travelspecification,inscheme,0.7783010183287061
397,travelspecification,accessmode,0.7712044203576963
398,travelspecification,journeypatternpoint,0.7671076877058045
399,usageparameterprice,timelink,0.7552687059931394
400,usageparameterprice,departuredayoffset,0.705037826146835
401,usageparameterprice,time,0.6928815512821592
402,validableelement,timinglinkpointsequence,0.8143961252259814
403,validableelement,timinglinkinjourneypattern,0.7915232004212939
404,validableelement,order,0.7718141413917227
405,validableelementprice,timinglinkinjourneypattern,0.7730248821668388
406,validableelementprice,timinglinkpointsequence,0.7617147776706159
407,validableelementprice,layover,0.7513224704206483
408,vehicleservice,vehiclejourney,0.7925853256351691
409,vehicleservice,vehiclejourneypart,0.7625274011644266
410,vehicleservice,onroute,0.7447312410212745
411,vehicleservices,vehicle,0.671208381652832
412,vehicleservices,timetabledvehiclejourney,0.6189393074281754
413,vehicleservices,operatingday,0.6181327184041341
414,vehicletypeatpoint,startingat,0.8109746255165289
415,vehicletypeatpoint,passingtimetimingpoint,0.8095517749628744
416,vehicletypeatpoint,defaultinterchange,0.8078841532557464
417,wireelement,in,0.7429129282633463
418,wireelement,inlinksequence,0.7408366557980371
419,wireelement,vehiclemodeid,0.7283793677968428
420,wirejunction,canalight,0.8131568845638559
421,wirejunction,online,0.7445195095598205
422,wirejunction,canboard,0.7329275588358729
423,zone,day,0.7332425117492676
424,zone,destinationstop,0.7291704375168373
425,zone,journeypatternruntime,0.7188238961356027
426,zoneref,startingat,0.7656905749612604
427,zoneref,inlinksequence,0.7639033420026795
428,zoneref,daytypeassignment,0.7289438968946954
429,zones,operatingperiod,0.4594143449767562
430,zones,pointinlinksequence,0.45834200520160767
431,zones,journeypattern,0.4312943376813616
