,source_term,mapped_term,confidence_score
0,accessequipmentid,blockpart,0.7993704080581665
1,accessequipmentid,accessmode,0.7853253483772278
2,accessequipmentid,vehiclemodeid,0.6889301935831705
3,additionalentry,operatingperiod,0.6
4,arrivaltime,arrivaltime,0.8920760996201459
5,arrivaltime,serviceday,0.8881451487541199
6,arrivaltime,linenumber,0.8881348371505737
7,boardingposition,pointonroute,1.0
8,boardingposition,routepoint,1.0
9,boardingposition,templatevehiclejourney,1.0
10,boardingpositionid,passingtimetimingpoint,1.0
11,boardingpositionid,vehiclejourneyroute,1.0
12,boardingpositionid,vehiclepassingtime,1.0
13,borderpoint,linenumber,1.0
14,borderpoint,serviceday,1.0
15,borderpoint,timelink,1.0
16,borderpointcode,waitpoint,0.796180248260498
17,borderpointcode,timinglinkpointsequence,0.7560033798217773
18,borderpointcode,bordercrossing,0.7344957590103149
19,changepoint,vehicle,1.0
20,changepoint,journeypattern,1.0
21,changepoint,line,1.0
22,checkintime,time,0.919975757598877
23,checkintime,serviceday,0.8881451487541199
24,checkintime,maximumheadwayinterval,0.8757779121398925
25,connection,passengerconnection,0.8903249502182007
26,connection,directiontypeold,0.6219046910603842
27,connectiontime,journeypart,1.0
28,connectiontime,organisationdaytype,1.0
29,connectiontime,trip,1.0
30,datetime,passengerjourney,1.0000001192092896
31,datetime,vehiclejourney,1.0000001192092896
32,datetime,vehiclejourneypart,1.0000001192092896
33,description,directiontype,0.9999998807907104
34,destination,daytypeassignment,1.0
35,destination,journeypatternpoint,1.0
36,destination,journeypatternruntime,1.0
37,duration,time,1.0
38,duration,arrivaldayoffset,0.9999999403953552
39,duration,departuredayoffset,0.9999999403953552
40,effectivedeparture,arrivaltime,1.0
41,effectivedeparture,waittime,1.0
42,effectivedeparture,headway,0.9999999403953552
43,experiencedoverallchangetime,time,0.8681642214457194
44,experiencedoverallchangetime,linenumber,0.8460235595703125
45,experiencedoverallchangetime,timelink,0.8334649205207825
46,footpathequipmentid,blockpart,0.7960432767868042
47,footpathequipmentid,vehiclemodeid,0.6956961949666342
48,generictextmessage,operatingday,0.6
49,generictextmessage,direction-type),0.5999999284744263
50,geopoint,accesszone,1.0
51,geopoint,place,1.0
52,geopoint,stopplace,1.0
53,impairedoverallchangetime,order,1.0
54,impairedoverallchangetime,linenumber,0.8478391170501709
55,impairedoverallchangetime,time,0.8447019577026367
56,itinerary,accessmode,1.0
57,itinerary,journey,1.0
58,itinerary,route,1.0
59,languageid,vehiclemodeid,0.7464274565378824
60,linkpath,beaconpoint,1.0
61,linkpath,daytypeassignment,1.0
62,linkpath,defaultdeadrunruntime,1.0
63,meanoverallchangetime,time,0.8725893020629882
64,meanoverallchangetime,linenumber,0.8652687072753906
65,meanoverallchangetime,arrivaldayoffset,0.8407366275787354
66,mobilityaidtypeid,vehiclemodeid,0.767266035079956
67,mobilityaidtypeid,holidaytype,0.7539635499318441
68,mobilityaidtypeid,daytypeassignment,0.7271502017974854
69,name,linename,0.8636714220046997
70,navigationpoint,journeypattern,1.0
71,navigationpoint,vehicle,1.0
72,navigationpoint,servicejourneypattern,0.9311803877353668
73,onboardservicecategoryid,directiontype,1.0
74,onboardservicecategoryid,directiontypeold,1.0
75,onboardservicecategoryid,holidaytype,1.0
76,origin,destinationdisplay,0.9285184144973755
77,origin,destinationstop,0.8829950094223022
78,origin,originstop,0.8811620712280274
79,passengeridref,layover,1.0
80,passengeridref,linenumber,1.0
81,passengeridref,serviceday,0.9999999403953552
82,passengerref,layover,1.0
83,passengerref,linenumber,1.0
84,passengerref,runtime,1.0
85,pathlinktypeid,originstop,1.0
86,pathlinktypeid,scheduledstoppoint,1.0
87,pathlinktypeid,daytypeassignment,0.8381593704223633
88,pedestrianpaceid,vehiclemodeid,0.6936647097269694
89,pedestrianpaceid,operatingperiod,0.5266383290290833
90,placeid,timinglinkpointsequence,1.0
91,placereference,addressableplace,0.8478303551673889
92,placereference,place,0.826276421546936
93,placereference,topographicplace,0.7821450233459473
94,placetypeid,holidaytype,0.834048867225647
95,placetypeid,directiontype,0.7948326269785563
96,placetypeid,daytypeassignment,0.7519184748331705
97,prmsuitable,available,1.0
98,prmsuitable,order,1.0
99,region,accesszone,1.0
100,region,journeypattern,0.9999999403953552
101,region,vehicle,0.877632200717926
102,routetypeid,passingtimetimingpoint,1.0
103,routetypeid,vehiclepassingtime,0.9177953600883484
104,routetypeid,originstop,0.9009683926900228
105,safetyequipmentid,blockpart,0.8297238349914551
106,safetyequipmentid,vehiclemodeid,0.7630521059036255
107,scheduledstoppoint,followsjourneypattern,1.0000000298023224
108,scheduledstoppoint,workedon,1.0000000298023224
109,scheduledstoppoint,prescribing,1.0
110,scheduledstoppointid,daytypeassignment,1.0
111,scheduledstoppointid,vehiclejourneyroute,0.8777877489725748
112,scheduledstoppointid,stopuse,0.8410605192184448
113,segment,vehicle,1.0000001192092896
114,segment,route,0.8382277488708496
115,segment,journeypattern,0.6000000715255737
116,segmentref,runtime,1.0
117,serviceavailabilityid,vehiclejourneyroute,1.0
118,serviceavailabilityid,vehiclejourney,0.9999999403953552
119,serviceavailabilityid,vehiclejourneypart,0.9999999403953552
120,servicebrandid,vehiclejourney,0.9999999403953552
121,servicebrandid,vehiclejourneypart,0.9999999403953552
122,servicebrandid,vehiclejourneyroute,0.9999999403953552
123,servicemodeid,vehiclejourneyroute,1.0
124,servicemodeid,vehiclejourney,0.9999999403953552
125,servicemodeid,vehiclejourneypart,0.9999999403953552
126,servicetypeid,originstop,1.0
127,servicetypeid,scheduledstoppoint,1.0
128,servicetypeid,vehiclejourney,0.9999999403953552
129,srsname,linename,0.7301604747772217
130,start,lastdayoffset,1.0
131,start,lastdeparturetime,1.0
132,start,time,1.0
133,stoparea,prescribing,1.0
134,stoparea,defaultdeadrunruntime,1.0
135,stoparea,defaultservicejourneyruntime,1.0
136,stopareaid,canalight,0.8621039390563965
137,stopareaid,destinationstop,0.8380755186080933
138,stopareaid,scheduledstoppoint,0.8207720518112183
139,stopplace,defaultservicejourneyruntime,1.0000001192092896
140,stopplace,journey,1.0000001192092896
141,stopplace,journeypart,1.0000001192092896
142,stopplaceaccesstypeid,accessmode,0.8691114187240601
143,stopplaceaccesstypeid,canalight,0.8516772588094076
144,stopplaceaccesstypeid,scheduledstoppoint,0.8503616333007813
145,stopplaceid,canalight,0.8801232973734537
146,stopplaceid,stopuse,0.8428122997283936
147,stopplaceid,scheduledstoppoint,0.8342865705490112
148,stopplacename,timinglinkpointsequence,1.0
149,stopplacename,waitpoint,0.8790003458658854
150,stopplacename,requeststop,0.8480808138847351
151,stopplacetypeid,vehiclejourney,0.8762744665145874
152,stopplacetypeid,canalight,0.8704023361206055
153,stopplacetypeid,passingtimetimingpoint,0.8704023361206055
154,trainpathtypeid,passingtimetimingpoint,1.0
155,trainpathtypeid,vehiclejourneyroute,1.0
156,trainpathtypeid,vehiclepassingtime,1.0
157,typeid,daytypeassignment,0.7896272341410319
158,typeid,directiontypeold,0.7863534291585287
159,typeid,directiontype,0.776880661646525
160,value,at,1.0
161,value,startingat,1.0
162,vehicle,trafficcontrolpoint,1.0
163,vehicle,stopuse,1.0
164,vehicle,activationpoint,0.9999999403953552
165,vehicleaccess,followsjourneypattern,1.0
166,vehicleaccess,composedof,1.0
167,vehicleaccess,headwayjourneygroup,1.0
168,vehicleaccessareatypeid,passingtimetimingpoint,1.0
169,vehicleaccessareatypeid,accessmode,0.8691114187240601
170,vehicleaccessareatypeid,holidaytype,0.8377168774604797
171,vehiclerampsuitable,timinglinkpointsequence,1.0
172,vehiclerampsuitable,maximumheadwayinterval,0.9999999403953552
173,vehiclerampsuitable,minimumheadwayinterval,0.9999999403953552
174,waitingtimetypeid,passengerjourney,1.0000001192092896
175,waitingtimetypeid,vehiclejourney,1.0000001192092896
176,waitingtimetypeid,vehiclejourneypart,1.0000001192092896
177,wheelchairoverallchangetime,order,1.0
178,wheelchairoverallchangetime,linenumber,0.8522540330886841
179,wheelchairoverallchangetime,time,0.8517659187316895
