,source_term,mapped_term,confidence_score
0,accessrightinproduct,offeritemprovider,0.8793418190696023
1,accessrightinproduct,merchantinformation,0.8738899546221268
2,accessrightinproduct,providersignature,0.861563816543453
3,agencyfareurl,productprovidername,0.853572183404087
4,agencyfareurl,merchantinformation,0.841167544530443
5,agencyfareurl,providersignature,0.8404722607825413
6,agencyid,validitystartdate,0.7906655555914256
7,agencyid,merchantinformation,0.7902431015140754
8,agencyid,providersignature,0.7763654220202738
9,agencylang,incity,0.6491540817987351
10,agencylang,preferencename,0.6400177001953125
11,agencylang,transportationserviceprovidername,0.6308424207899306
12,agencyname,expirationdate,0.7869446809626808
13,agencyname,transportationserviceprovidername,0.7659885627179106
14,agencyname,username,0.765375689041516
15,agencyphone,offeritemprovider,0.820579907125678
16,agencyphone,customerfeedback,0.7580325544373063
17,agencyphone,merchantinformation,0.7509568900116219
18,agencyurl,providersignature,0.739176096009814
19,agencyurl,merchantinformation,0.7358549764333677
20,agencyurl,fileprovider,0.7193922563032671
21,borderpoint,departure,0.7562346622861665
22,borderpoint,ontransportline,0.6869107296592311
23,borderpoint,quay,0.6428582889517558
24,cell,salescondition,0.645613534109933
25,cell,equipment,0.6409407197759392
26,cell,graphiri,0.6405315788424745
27,chargingmoment,vehicleoperator,0.8004569371541341
28,chargingmoment,userid,0.7327478699764963
29,chargingmoment,servicetype,0.714887886993156
30,direction,startingat,0.7776570595985601
31,direction,exitvalidationcap,0.7537422495440018
32,direction,edge,0.7470292020435175
33,displayassignment,reflocationcode,0.8229422451050814
34,displayassignment,detailedquotation,0.8094889743268983
35,displayassignment,inputmessagemapper,0.8076864195264075
36,distribution,kpiinputparameter,0.8442112946313275
37,distribution,graph,0.76292532928719
38,distribution,mileage,0.7474816062233665
39,distributionassignment,model,0.8161537863991477
40,distributionassignment,algorithm,0.80201607696281
41,distributionassignment,description,0.7895613741283575
42,distributionchannel,reftransactionid,0.848891266121352
43,distributionchannel,reflocationcode,0.8384701437201382
44,distributionchannel,output,0.8228429999233278
45,fareframe,refstopplacecode,0.8268205626936983
46,fareframe,customerid,0.8155910397364088
47,fareframe,fareproductdescription,0.8112919074444731
48,fareprice,price,0.7428602135699728
49,fareprice,ancillaryservice,0.7385737753321981
50,fareprice,optionvalue,0.7146601137907609
51,fareproduct,onlinebooking,0.8235657116598334
52,fareproduct,offeritemprovider,0.8225754036391077
53,fareproduct,productprovidername,0.8198737782880294
54,fareproductprice,ancillaryservice,0.7812472661336263
55,fareproductprice,itineraryoffer,0.7285835329166128
56,fareproductprice,fareproductevent,0.7196033572362475
57,farescheduledstoppoint,intermediatestopplace,0.7812460907234633
58,farescheduledstoppoint,journeyorigin,0.7806982676188151
59,farescheduledstoppoint,atstopplace,0.7741803487141927
60,faresection,intermediatestopplace,0.7683513420672456
61,faresection,journeydestination,0.749175836232083
62,faresection,atstopplace,0.7436334278957903
63,farestructureelement,infrastructure,0.7689666117518401
64,farestructureelement,minimumconnectiontime,0.7425470903885266
65,farestructureelement,farebasis,0.7422175003310382
66,farestructureelementinsequence,minimumconnectiontime,0.8287152377041903
67,farestructureelementinsequence,userid,0.8258297502501937
68,farestructureelementinsequence,description,0.7995901817132619
69,farestructureelementprice,applicablefee,0.7661825763292549
70,farestructureelementprice,contractreference,0.7501569844908633
71,farestructureelementprice,bookingelement,0.7410964965820312
72,farestructurefactor,primaryaccountnumber,0.7869879352159737
73,farestructurefactor,directtraveltype,0.7756150300837745
74,farestructurefactor,fareruledescription,0.7702498002485796
75,farestructurefactorref,model,0.80354195586906
76,farestructurefactorref,frequency,0.8013213606905346
77,farestructurefactorref,value,0.8012166929639075
78,farezone,intermediatestopplace,0.7437023515460872
79,farezone,journeydestination,0.7316686879033628
80,farezone,endstopplace,0.721420546709481
81,flexibleline,passengerid,0.7988451492687887
82,flexibleline,ontransportline,0.7562593192108407
83,flexibleline,transportserviceproviderid,0.7538854425603693
84,flexibleroute,reftransportserviceprovider,0.7960081982011554
85,flexibleroute,availabilitysolution,0.7956144041934256
86,flexibleroute,paymentmode,0.7856605529785157
87,flexibleservice,kpiservice,0.8604784878817472
88,flexibleservice,platformchange,0.8502887694303655
89,flexibleservice,kpipassenger,0.8409889158138559
90,fulfilmentmethod,referencepassenger,0.8209869763082709
91,fulfilmentmethod,inputparameter,0.7556919066373967
92,fulfilmentmethod,output,0.7397337984447637
93,generalframe,reflocationcode,0.7479199496182528
94,generalframe,detailedquotation,0.7420216710114282
95,generalframe,reftransactionid,0.7381944818011785
96,geographical,urbantransport,0.7804323306753616
97,geographical,networkstatistics,0.7197213458199786
98,geographical,urbanrailstation,0.7136056723714876
99,geographicalinterval,density,0.7885193627727919
100,geographicalinterval,value,0.7847184499104818
101,geographicalinterval,frequency,0.7828145387793789
102,geographicalintervalprice,value,0.7922835547076769
103,geographicalintervalprice,model,0.7564686546640947
104,geographicalintervalprice,primaryaccountnumber,0.7381110311556263
105,geographicalstructurefactor,model,0.768031411919712
106,geographicalstructurefactor,internalreference,0.7368771261420132
107,geographicalstructurefactor,value,0.7096048338800414
108,geographicalunit,amount,0.6707971507105334
109,geographicalunit,infrastructure,0.6326414489746094
110,geographicalunit,statisticsendtime,0.6278355375249335
111,infrastructureframe,referencepassenger,0.8093064363337745
112,infrastructureframe,detailedquotation,0.7552365214884782
113,infrastructureframe,output,0.7547637687241735
114,interchange,quay,0.7235157233624419
115,interchange,departure,0.699330006475034
116,interchange,ontransportline,0.6825562805688682
117,interchangerule,entryvalidationcap,0.6984709966750372
118,interchangerule,prmtypetype,0.6917096306295956
119,interchangerule,stopplacecode,0.6850231419438901
120,journey,journey,0.9049003538021372
121,journey,paymentmode,0.870339764051201
122,journey,paymentmean,0.8661335716562822
123,journeyinterchange,journey,0.8162744166487355
124,journeyinterchange,privatestation,0.7953239630076511
125,journeyinterchange,kpiservice,0.7839285640393273
126,journeymeeting,paymentprogress,0.8554975020983988
127,journeymeeting,transportserviceproviderid,0.8534652457749548
128,journeymeeting,journey,0.8331476006626097
129,journeypart,ontransportline,0.8032372845105888
130,journeypart,journey,0.7892339369829964
131,journeypart,transportserviceproviderid,0.7802121501323606
132,journeypartcouple,availabilitysolution,0.8234652684739798
133,journeypartcouple,customerid,0.8096245379487345
134,journeypartcouple,transportserviceproviderid,0.8067090373393918
135,journeypattern,reftravelshopperid,0.7834717931826253
136,journeypattern,metajourneydestination,0.7764335190954287
137,journeypattern,relatedlocation,0.7749800248579546
138,journeys,quay,0.8490833881472754
139,journeys,quay,0.8490833881472754
140,journeys,coachstation,0.7031910760062081
141,line,departure,0.6838744390578497
142,line,quay,0.6576834784613715
143,line,endpoint,0.6434778122674851
144,lines,seat,0.6737350463867188
