,source_term,mapped_term,confidence_score
304,scheduledstoppoint,scheduledstoppoint,0.6887536638238457
305,scheduledstoppoint,stopuse,0.6388758250645229
306,scheduledstoppoint,destinationstop,0.6351894124348958
307,seriesconstraint,inlinksequence,0.6327292279499334
308,seriesconstraint,season,0.6307724172418768
309,seriesconstraint,timinglinkinjourneypattern,0.6245803378877186
310,service,servicecalendar,0.6417645812034607
311,service,servicefacilityset,0.6345223999023437
312,service,deadrunpattern,0.6294568777084351
313,servicecalendarframe,scheduledstoppoint,0.6307930946350098
314,servicecalendarframe,journeypatternpoint,0.628639294550969
315,servicecalendarframe,canalight,0.6151049137115479
316,serviceframe,scheduledstoppoint,0.6062864415785846
317,serviceframe,passengerconnection,0.603857121569045
318,serviceframe,inlinksequence,0.5957304253635636
319,servicelink,defaultdeadrunruntime,0.6506492495536804
320,servicelink,timinglink,0.6356837831694504
321,servicelink,trip,0.6294799284501509
322,servicepattern,trip,0.6444279479980469
323,servicepattern,journeypatternruntime,0.6361958751939747
324,servicepattern,journeypatternpoint,0.6332759857177734
325,site,vehiclejourneys,0.6800361275672913
326,site,canalight,0.6638821688565341
327,site,blockpart,0.6192443423800998
328,siteframe,blockpart,0.635981363792942
329,siteframe,canalight,0.6125570443960336
330,siteframe,online,0.6013050079345703
331,sites,vehicle,0.40802167654037474
332,sites,journeypart,0.3715466054280599
333,sites,journeypattern,0.3416570663452148
334,stoppointinjourneypattern,stopuse,0.6644373488152164
335,stoppointinjourneypattern,journeypatternpoint,0.6603094362745098
336,stoppointinjourneypattern,vehiclejourneyroute,0.6565792083740234
337,tariff,order,0.6298921180493904
338,tariff,date,0.5874016284942627
339,tariff,requeststop,0.558751106262207
340,time,journeypatternruntime,0.6843726594569319
341,time,destinationdisplay,0.6506649897648737
342,time,day,0.6402948819673978
343,timedemandtype,journeypatternruntime,0.6589763604321526
344,timedemandtype,destinationstop,0.6538517555493987
345,timedemandtype,trip,0.6509782409667969
346,timeinterval,waittime,0.6535787935610171
347,timeinterval,minimumheadwayinterval,0.6515594561075427
348,timeinterval,time,0.6486292387309828
349,timeintervalprice,timelink,0.6653320620758365
350,timeintervalprice,departuretime,0.6486977252763572
351,timeintervalprice,arrivaltime,0.6369043820864194
352,timestructurefactor,timinglinkinjourneypattern,0.5968652264825229
353,timestructurefactor,serviceday,0.5875498056411743
354,timestructurefactor,timinglinkpointsequence,0.5808555603027343
355,timetableframe,passengerconnection,0.6402847415111104
356,timetableframe,timinglinkpointsequence,0.6362033726013813
357,timetableframe,linenumber,0.6272537075743383
358,timetableframeidtype,pointinlinksequence,0.6448809785662957
359,timetableframeidtype,defaultconnection,0.6279698988970588
360,timetableframeidtype,timingpoint,0.6208596048475821
361,timetableframerefstructure,pointinlinksequence,0.6753186251209901
362,timetableframerefstructure,linksequence,0.6655890520881204
363,timetableframerefstructure,dynamicstopassignment,0.6539952441899464
364,timeunit,departuretime,0.6341571807861328
365,timeunit,departuredayoffset,0.6327734226133765
366,timeunit,starttime,0.6268062185733876
367,timinglink,timinglink,0.7274499332203584
368,timinglink,inlinksequence,0.701531001499721
369,timinglink,timinglinkinjourneypattern,0.6801519273202631
370,timinglinkinjourneypattern,timinglinkinjourneypattern,0.710114666234667
371,timinglinkinjourneypattern,inlinksequence,0.6875284780370127
372,timinglinkinjourneypattern,timinglink,0.6801520238948774
373,timingpattern,timinglinkinjourneypattern,0.6431052505329091
374,timingpattern,timinglink,0.6334284002130682
375,timingpattern,journeypatternpoint,0.6232139587402343
376,timingpatterns,timinglink,0.43646995993221505
377,timingpatterns,journeypattern,0.4260687997408002
378,timingpatterns,pointinlinksequence,0.42091860089983263
379,timingpoint,passingtimetimingpoint,0.6503568432994724
380,timingpoint,scheduledstoppoint,0.6385676240267819
381,timingpoint,journeypatternpoint,0.6299980274145154
382,timingpointinjourneypattern,journeypatternpoint,0.6503388977050781
383,timingpointinjourneypattern,timinglinkinjourneypattern,0.6464047701853626
384,timingpointinjourneypattern,passengerjourney,0.6393764019012451
385,trainnumber,scheduledstoppoint,0.611265127999442
386,trainnumber,passengerconnection,0.6055583045596168
387,trainnumber,holidaytype,0.5949329229501578
388,transactions,vehicle,0.3748786175837282
389,transactions,vehiclejourney,0.36670129482562724
390,transactions,stoppointinjourneypattern,0.36572092229669745
391,transfer,vehiclepassingtime,0.6539732813835144
392,transfer,inlinksequence,0.6498027652889103
393,transfer,timinglink,0.6472245181899473
394,travelspecification,passengerjourney,0.6387017902575041
395,travelspecification,vehiclejourney,0.6247976959728804
396,travelspecification,accessmode,0.6199861840356754
397,usageparameterprice,departuredayoffset,0.6114962577819825
398,usageparameterprice,timelink,0.5757502873738607
399,usageparameterprice,maximumheadwayinterval,0.5755897668691782
400,validableelement,runtime,0.5921133826760685
401,validableelement,layover,0.5920294125874838
402,validableelement,timinglinkpointsequence,0.5851532982998207
403,validableelementprice,runtime,0.5967864990234375
404,validableelementprice,timinglinkpointsequence,0.5823229643014761
405,validableelementprice,layover,0.5717090459970328
406,vehicleservice,vehiclejourneys,0.6496804025438097
407,vehicleservice,vehiclejourneypart,0.6202563391791449
408,vehicleservice,vehiclepassingtime,0.6175137042999268
409,vehicleservices,vehicle,0.6632665746352252
410,vehicleservices,vehiclemode,0.6612798145839146
411,vehicleservices,vehiclejourney,0.655846357345581
412,vehicletypeatpoint,at,0.8293154580252511
413,vehicletypeatpoint,startingat,0.8228388468424479
414,vehicletypeatpoint,defaultinterchange,0.8105352228338069
415,wireelement,canboard,0.6495847702026367
416,wireelement,inscheme,0.5976326089156302
417,wireelement,inlinksequence,0.5913474082946777
418,wirejunction,canboard,0.6384034474690755
419,wirejunction,blockpart,0.6374639047158731
420,wirejunction,canalight,0.631124521891276
421,zone,vehiclejourneys,0.6363549762301974
422,zone,canboard,0.6220529490503771
423,zone,journeypatternruntime,0.6159713835943312
424,zoneref,inlinksequence,0.6183169515509355
425,zoneref,startingat,0.6139668226242065
426,zoneref,timinglinkinjourneypattern,0.6102643240065801
427,zones,vehicle,0.38181298573811845
428,zones,pointinlinksequence,0.37099017093056125
429,zones,journeypattern,0.3695828301565987
