,source_term,mapped_term,confidence_score
0,altitude,season,0.5808394114176433
1,altitude,defaultdeadrunruntime,0.5736980438232422
2,altitude,blockpart,0.5653106421232224
3,anytype,linksequence,0.8471357802714199
4,anytype,day-type),0.8038595530612409
5,anytype,timinglinkinjourneypattern,0.7635419110587907
6,attribute,overriding,0.8100648075462913
7,attribute,inlinksequence,0.7988014339415495
8,attribute,madeupof,0.7944782036395113
9,bearing,inlinksequence,0.7826539662258685
10,bearing,madeupof,0.7560507287349261
11,bearing,aviewof,0.7336749545835644
12,bookingagencyname,on,0.8300378972833807
13,bookingagencyname,onroute,0.7428962140043905
14,bookingagencyname,canboard,0.7128634492227853
15,bookingdeadline,date,0.7407720896823347
16,bookingdeadline,available,0.7265182369011493
17,bookingdeadline,requeststop,0.7019691129701328
18,bookinginfo,on,0.8966803432496127
19,bookinginfo,onroute,0.7358770370483398
20,bookinginfo,runson,0.7050464572417567
21,bookinginforequest,on,0.8606958940994641
22,bookinginforequest,onroute,0.7433781269168066
23,bookinginforequest,runson,0.7290037790934245
24,bookinginforequeststructure,route,0.7963541204279119
25,bookinginforequeststructure,presentation,0.7701327111110214
26,bookinginforequeststructure,operator,0.7658765178081418
27,bookinginforesponse,prescribing,0.746933424768369
28,bookinginforesponse,on,0.736144830372708
29,bookinginforesponse,journeypatternadvertisedfor,0.7326197033086099
30,bookinginforesponsestructure,templatevehiclejourney,0.7704713049013753
31,bookinginforesponsestructure,farepointinjourneypattern,0.7529635671841897
32,bookinginforesponsestructure,journeypatternlayover,0.7455673848301911
33,bookinginforesult,vehiclejourney,0.7446942289998709
34,bookinginforesult,timinglinkinjourneypattern,0.7377796961256295
35,bookinginforesult,destinationdisplay,0.7353453833209581
36,bookinginforesultstructure,vehiclemode,0.7889391686305527
37,bookinginforesultstructure,templatevehiclejourney,0.7829537509886686
38,bookinginforesultstructure,journeypatternlayover,0.7678211937265947
39,bookinginfostructure,vehiclejourneylayover,0.7751879100957193
40,bookinginfostructure,operator,0.7693680061781702
41,bookinginfostructure,presentation,0.7615519121658704
42,bookingurl,requeststop,0.681636456361751
43,bookingurl,date,0.6724224748282597
44,bookingurl,available,0.660340503253768
45,code,requeststop,0.6462724337013819
46,code,timinglinkinjourneypattern,0.6153610716474817
47,code,available,0.6150340125674293
48,condition,directiontype,0.7784815386307141
49,condition,timinglink,0.7167052704413064
50,condition,aviewof,0.7134705578749518
51,datedservicegroup,vehiclemode,0.4106353219631499
52,datedservicegroup,pointinlinksequence,0.38989392961774555
53,datedservicegroup,vehicle,0.36737244129180907
54,destination,trip,0.7976361109205514
55,destination,accessmode,0.756862195332845
56,destination,timinglinkinjourneypattern,0.7544805983866543
57,destinationstoppointref,inlinksequence,0.8298310208911738
58,destinationstoppointref,daytypeassignment,0.8181001647444796
59,destinationstoppointref,vehiclemodeid,0.8070306068609568
60,destinationtext,timinglinkinjourneypattern,0.7522611618041992
61,destinationtext,destinationdisplay,0.725586842682402
62,destinationtext,inscheme,0.7167364049840856
63,deviation,runtime,0.8251637230234697
64,deviation,minimumheadwayinterval,0.7615138282460615
65,deviation,maximumheadwayinterval,0.7605490566285189
66,directionhint,vehiclepassingtime,0.8126244663206998
67,directionhint,directiontype,0.7978147396371384
68,directionhint,inlinksequence,0.7788020993067213
69,distance,directiontype,0.7708670245714424
70,distance,daytypeassignment,0.7564949477014463
71,distance,vehiclepassingtime,0.7454743188274794
72,duration,runtime,0.6647280228039449
73,duration,time,0.6479901207817925
74,duration,waittime,0.6415417989095052
75,endtime,lastdeparturetime,0.7850578245052622
76,endtime,arrivaldayoffset,0.7815329181261299
77,endtime,starttime,0.7782039169437629
78,errormessage,timinglinkinjourneypattern,0.7152839243525695
79,errormessage,journeypatternmadeupof,0.7025582075033349
80,errormessage,followsjourneypattern,0.6925292687729983
81,errormessagestructure,dynamicstopassignment,0.7533436294429559
82,errormessagestructure,pointinlinksequence,0.7387825201365573
83,errormessagestructure,monitoredvehiclejourney,0.7334165967200413
84,exclude,lastdayoffset,0.6580237927644149
85,exclude,arrivaldayoffset,0.6556591234709087
86,exclude,arrivaltime,0.6444402192768298
