,source_term,mapped_term,confidence_score
0,accessequipmentid,customerid,0.8502489200308303
1,accessequipmentid,retailerid,0.8449469952543905
2,accessequipmentid,entitlementid,0.8380483201712616
3,acronym,filename,0.7437432245774702
4,acronym,bankid,0.7351924992409073
5,acronym,version,0.6709221400571673
6,additionalentry,segment,0.7597098717322717
7,additionalentry,fareruledescription,0.7376132329305013
8,additionalentry,directtraveltype,0.7325392605965597
9,arrivaltime,statisticsstarttime,0.7719003976869189
10,arrivaltime,timezoneoffset,0.7428624970572335
11,arrivaltime,enddatetime,0.7361603418986002
12,boardingposition,refstopplacecode,0.810732565635492
13,boardingposition,customerid,0.8047381944892821
14,boardingposition,customizeditineraryoffer,0.7875004918122095
15,boardingpositionid,customerid,0.8456038798182464
16,boardingpositionid,tokenid,0.8430183347591684
17,boardingpositionid,refstopplacecode,0.8346776410567859
18,borderpoint,planneddeparture,0.7534584681193034
19,borderpoint,bankid,0.6597234408060709
20,borderpoint,plannedarrival,0.653277572320432
21,borderpointcode,bankid,0.6830600102742513
22,borderpointcode,planneddeparture,0.6807025411854619
23,borderpointcode,plannedarrival,0.6679996328150972
24,carbonfootprint,airconditioningheatingavailability,0.7998016609633265
25,carbonfootprint,weatherinfo,0.7661955021629648
26,carbonfootprint,deviceinfo,0.7257683132005774
27,center,destination,0.6472322618639147
28,center,travelepisode,0.6429095425448574
29,center,hasnextroutelink,0.6316076789031158
30,changepoint,fareruledescription,0.7843591690063476
31,changepoint,bookingelement,0.7738041523074316
32,changepoint,bookingelementid,0.7595256458629261
33,checkintime,userid,0.8076523079359827
34,checkintime,minimumconnectiontime,0.7830266400802234
35,checkintime,codevalue,0.7371052513437822
36,coachid,contactinfo,0.769348012989965
37,coachid,productname,0.7186826653436783
38,coachid,expirationdate,0.7067065618734444
39,compartmentid,latitude,0.7112272246545103
40,compartmentid,errorname,0.7062571649966033
41,compartmentid,longitude,0.6829933999967175
42,compartmentlengthpos,latitude,0.715436983509224
43,compartmentlengthpos,longitude,0.6847682353878809
44,compartmentlengthpos,radius,0.6775532772666529
45,compartmentwidthpos,latitude,0.7427260716756184
46,compartmentwidthpos,radius,0.6690438869780144
47,compartmentwidthpos,longitude,0.6601785707079675
48,connection,passengerid,0.725666905308629
49,connection,referencepassenger,0.7101988419242528
50,connection,bookingelement,0.7094563378228081
51,connectiontime,refroutelink,0.763699807411383
52,connectiontime,bookingelementid,0.7561416625976562
53,connectiontime,refjourney,0.7545436223347982
54,datetime,fareproductevent,0.8078026259241026
55,datetime,paymentmean,0.8055057998531121
56,datetime,farerule,0.8016408494681366
57,description,graph,0.816957457991671
58,description,inputparameter,0.8159371368155992
59,description,inputmessagemapper,0.8087605247812822
60,destination,destination,0.8284963182181366
61,destination,journeydestination,0.7816901088746127
62,destination,metajourneydestination,0.7565072430066826
63,displacement,latitude,0.732397914918001
64,displacement,radius,0.6476942869994018
65,displacement,longitude,0.6299518716746363
66,duration,duration,0.8979053339682335
67,duration,frequency,0.8152628496658704
68,duration,description,0.7476876629285576
69,effectivedeparture,minimumconnectiontime,0.7572902963181173
70,effectivedeparture,internalreference,0.7438485011581547
