,source_term,mapped_term,confidence_score
0,altitude,quotation,0.6234136079487048
1,altitude,salescondition,0.6063422702607655
2,altitude,equipment,0.5984889614966608
3,attribute,preference,0.8457749421931495
4,attribute,validitycontext,0.8232088955965909
5,attribute,relatedlocation,0.8138450433400052
6,bearing,graphiri,0.705010073525565
7,bearing,output,0.7040059319857893
8,bearing,inputparameter,0.673339707510812
9,bookingagencyname,fareproductevent,0.8152298099738507
10,bookingagencyname,paymentstatus,0.7964394309303977
11,bookingagencyname,postsalesprocess,0.7883665226707773
12,bookingdeadline,offeritemprovider,0.8482974974577092
13,bookingdeadline,travelexpertname,0.8458490292888042
14,bookingdeadline,onlinebooking,0.8332802638534672
15,bookinginfo,fareproductevent,0.8106265737990702
16,bookinginfo,deviceinfo,0.7704069279442148
17,bookinginfo,provideridentity,0.7659986511734892
18,bookinginforequest,fareproductevent,0.8467554770225336
19,bookinginforequest,provideridentity,0.8416654728660898
20,bookinginforequest,itineraryoffer,0.8250014880471979
21,bookinginforequeststructure,customizeditineraryoffer,0.8645977304001485
22,bookinginforequeststructure,itineraryoffer,0.849872494532057
23,bookinginforequeststructure,retailer,0.8475914947257555
24,bookinginforesponse,itineraryofferitem,0.8383690069529636
25,bookinginforesponse,paymentstatus,0.836113354391303
26,bookinginforesponse,tokenstatus,0.8240271323968557
27,bookinginforesponsestructure,customizedofferitem,0.8771150447120352
28,bookinginforesponsestructure,entitlementstatus,0.8411138865573347
29,bookinginforesponsestructure,accesssystemitem,0.8391036987304688
30,bookinginforesult,paymentstatus,0.8437482345202738
31,bookinginforesult,itineraryofferitem,0.8351582929122546
32,bookinginforesult,refitineraryofferitem,0.834226624039579
33,bookinginforesultstructure,customizedofferitem,0.8357083028998257
34,bookinginforesultstructure,kpiscoring,0.8093638144248774
35,bookinginforesultstructure,kpirecovery,0.8005473869891206
36,bookinginfostructure,customizeditineraryoffer,0.8332377662343428
37,bookinginfostructure,assetmanagermenu,0.8227602745875839
38,bookinginfostructure,kpidisruption,0.8110409571119577
39,bookingurl,fileprovider,0.849675580489734
40,bookingurl,providersignature,0.8301202443020403
41,bookingurl,providercode,0.8269533519902506
42,code,code,0.8602753316075349
43,code,retailercode,0.8225296272719202
44,code,format,0.8224387681188662
45,condition,type,0.7812290034018272
46,condition,inputparameter,0.7787037368648309
47,condition,output,0.7268748525845803
48,destination,destination,0.8284963182181366
49,destination,journeydestination,0.7816901088746127
50,destination,hasappliablefarerule,0.760835726399067
51,destinationstoppointref,refroutelink,0.8607945087527441
52,destinationstoppointref,exitvalidationcap,0.8484942853943376
53,destinationstoppointref,refjourney,0.8355574804889269
54,destinationtext,entitlementstatus,0.7899349622489992
55,destinationtext,refitineraryofferitem,0.7717587809917356
56,destinationtext,reftravelshopperid,0.7675210648224133
57,deviation,frequency,0.8635690231953771
58,deviation,value,0.8276103626598011
59,deviation,description,0.8248197066882426
60,directionhint,exitvalidationcap,0.8302090227111312
61,directionhint,relatedlocation,0.8219053410301523
62,directionhint,inputparameter,0.8083442498829739
63,distance,inputparameter,0.8018527070352853
64,distance,graphiri,0.782775689747708
65,distance,edge,0.7710158292912255
66,duration,duration,0.8979053339682335
67,duration,frequency,0.8152628496658704
68,duration,description,0.7476876629285576
69,endtime,enddatetime,0.7660881678263346
70,endtime,statisticsstarttime,0.7515113767513559
71,endtime,stopplacename,0.7447666918110644
72,errormessage,inputmessagemapper,0.7778985977172852
73,errormessage,messagetype,0.7617945266982257
74,errormessage,inputmessagemapping,0.7447445451720687
75,errormessagestructure,physicaltopology,0.8321185781936015
76,errormessagestructure,kpiscoring,0.8006902016884039
77,errormessagestructure,statisticaldataprovider,0.7986232662989088
78,exclude,duration,0.8022456523800684
79,exclude,frequency,0.7346854722204287
80,exclude,primaryaccountnumber,0.6859000827955163
81,extension,linename,0.8165538567156831
82,extension,passengername,0.8005479544647469
83,extension,stopplacename,0.7691518610174005
84,facilitydescription,startingat,0.8018720642594267
85,facilitydescription,exitvalidationcap,0.7904927907896436
86,facilitydescription,entryvalidationcap,0.7888839343362604
87,facilitystructure,prmparameter,0.7223183768136161
88,facilitystructure,routelinksegment,0.7189171414415375
89,facilitystructure,facility,0.712732813379786
90,farezone,intermediatestopplace,0.7437023515460872
91,farezone,journeydestination,0.7316686879033628
92,farezone,endstopplace,0.721420546709481
93,farezonelistinareastructure,diningcaravailability,0.7938592453633458
94,farezonelistinareastructure,travelshopperid,0.7885201194069602
95,farezonelistinareastructure,stopplacecode,0.7813443901125064
96,farezonestructure,taxistation,0.7692928471841103
97,farezonestructure,privatestation,0.7429501872417356
98,farezonestructure,carrentalstation,0.7351474604330772
99,farezonetext,enddatetime,0.7809923660656637
100,farezonetext,datetime,0.7730236211098915
101,farezonetext,onlinebooking,0.767016387182819
102,generalattributestructure,kpiinputparameter,0.7861737968507877
103,generalattributestructure,fareruledescription,0.758706463269951
104,generalattributestructure,kpievaluationoutput,0.7491881315373192
105,geoposition,inputmessagemapper,0.7918957166435304
106,geoposition,alertref,0.7847200393676758
107,geoposition,reflocationcode,0.7636222518792674
108,geopositionstructure,physicaltopology,0.838947012404765
109,geopositionstructure,graph,0.8166293940268272
110,geopositionstructure,logicaltopology,0.7995910014002776
111,individualroutelocationcontextstructure,kpievaluation,0.7932701426104081
112,individualroutelocationcontextstructure,kpiinputparameter,0.7931504683061079
113,individualroutelocationcontextstructure,kpievaluationoutput,0.7921008906088585
114,individualrouterequeststructure,bookingelement,0.8278393706014334
115,individualrouterequeststructure,fareruledescription,0.8036499653965974
116,individualrouterequeststructure,bookingelementid,0.7948697302952286
117,infourl,contactinfo,0.7670711941189237
118,infourl,productprovidername,0.7199830035774075
119,infourl,productname,0.6875443892045454
120,infrastructurefacility,servicequality,0.7535069329398019
121,infrastructurefacility,reftransportserviceprovider,0.731154373713902
122,infrastructurefacility,ontransportline,0.721646454374669
123,infrastructurefacilitystructure,railtransport,0.8068640572684151
124,infrastructurefacilitystructure,transportline,0.7698761490750904
125,infrastructurefacilitystructure,regionalrailstation,0.7657183965047201
126,interchangeleg,passengerid,0.7451329507118414
127,interchangeleg,intermediatestopplace,0.7417458852132162
128,interchangeleg,atstopplace,0.7312298790883209
129,interchangelegstructure,prmparameter,0.7830940435740573
130,interchangelegstructure,prmtype,0.7633883893982438
131,interchangelegstructure,bookingelementid,0.7422165673626356
132,internationaltextstructure,kpievaluation,0.7464198905880711
133,internationaltextstructure,kpieconomics,0.7231570787666258
134,internationaltextstructure,kpievaluationoutput,0.7094319442222858
135,journeyref,refjourney,0.8678801985811596
136,journeyref,reftravelshopperid,0.8493789168428784
137,journeyref,userid,0.8320755130988507
138,journeyrefstructure,kpiinputparameter,0.8615778773284155
139,journeyrefstructure,wcavailability,0.8615222016641916
140,journeyrefstructure,prmparameter,0.8105776447895144
141,language,signature,0.6622237380670042
142,language,messagetitle,0.6269583702087402
143,language,cardholdername,0.6188365817070007
144,latitude,salescondition,0.6339770061213795
145,latitude,edge,0.6123408508300782
146,latitude,quotation,0.611480712890625
147,legdescription,prmtypetype,0.7964476278005552
148,legdescription,type,0.7931248057972301
149,legdescription,exitvalidationcap,0.7906101951914385
150,legend,endstopplace,0.802481280870674
151,legend,endpoint,0.7884845097859701
152,legend,journeyorigin,0.7705114065122999
153,legid,minimumconnectiontime,0.7769714859891529
154,legid,userid,0.7588746882667227
155,legid,codevalue,0.7255675260685692
156,legstart,startstopplace,0.7870912157799587
157,legstart,endstopplace,0.7799618933811661
158,legstart,stopplacecode,0.7580678009789837
159,length,startingat,0.8572491732510653
160,length,edge,0.7241300809181342
161,length,exitvalidationcap,0.7086005832837976
162,linkdistance,refroutelink,0.8521947939533833
163,linkdistance,exitvalidationcap,0.7740230717934853
164,linkdistance,entryvalidationcap,0.7682760569674909
165,location,intermediatestopplace,0.7326463878664196
166,location,refstopplace,0.7311175028483073
167,location,refroutelink,0.7291134516398112
168,locationdescription,relatedlocation,0.784421936539579
169,locationdescription,exitvalidationcap,0.7788282662383781
170,locationdescription,reflocationcode,0.7601040296318117
171,locationname,quay,0.8155452633692213
172,locationname,journeyorigin,0.6777487049932065
173,locationname,endpoint,0.6547393798828125
174,locationref,refroutelink,0.8400533376646436
175,locationref,output,0.8330586330949767
176,locationref,reflocationcode,0.830300701551201
177,locationrefstructure,kpiinputparameter,0.8609394041959905
178,locationrefstructure,wcavailability,0.8166121805994964
179,locationrefstructure,logicaltopology,0.8071222226481792
180,longitude,edge,0.8022230164078642
181,longitude,graphiri,0.7928759362086777
182,longitude,reflocationcode,0.7647149582539708
183,maxdistance,graphiri,0.805506997857212
184,maxdistance,edge,0.7661263147989908
185,maxdistance,inputparameter,0.7500357945760091
186,maxduration,duration,0.8532569822201059
187,maxduration,frequency,0.8064001719156901
188,maxduration,timestamp,0.7672185976643208
189,mindistance,edge,0.7366394174510035
190,mindistance,inputparameter,0.7350217645818536
191,mindistance,graphiri,0.7324255558482388
192,minduration,duration,0.8470290633272534
193,minduration,frequency,0.7710394110561403
194,minduration,timestamp,0.7359460141478467
195,mode,servicequality,0.7493231276835292
196,mode,metajourneydestination,0.7229499496331736
197,mode,reftransportserviceprovider,0.7206463936047677
198,navigationpath,inputmessagemapper,0.7856369018554688
199,navigationpath,graph,0.7709385895532025
200,navigationpath,reflocationcode,0.7705538431803386
201,navigationpathstructure,kpiinputparameter,0.8772158031621256
202,navigationpathstructure,kpievaluationoutput,0.8224632326236441
203,navigationpathstructure,prmparameter,0.8127705597680462
204,navigationsection,inputparameter,0.7861451708580837
